CUERPO,PROVINCIA,LOCALIDAD,CENTRO,PUESTO,PLAZAS,
MAESTROS,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700196-I.E.S. CRISTÓBAL COLÓN,00597041-PROGRAMAS CUALIFICACIÓN PROF. INICIAL,1,
MAESTROS,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700196-I.E.S. CRISTÓBAL COLÓN,00597060-PEDAGOGÍA TERAPÉUTICA ESO,1,
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700238-C.E.M. JOAQUÍN TURINA,00594404-CLARINETE P.M.A.E.,2,
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700238-C.E.M. JOAQUÍN TURINA,00594410-FLAUTA TRAVESERA P.M.A.E.,1,
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700238-C.E.M. JOAQUÍN TURINA,00594414-GUITARRA P.M.A.E.,1,
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700238-C.E.M. JOAQUÍN TURINA,00594423-PIANO P.M.A.E.,2,
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700238-C.E.M. JOAQUÍN TURINA,00594428-TROMPETA P.M.A.E.,1,
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700238-C.E.M. JOAQUÍN TURINA,00594433-VIOLIN P.M.A.E.,1,
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700238-C.E.M. JOAQUÍN TURINA,00594460-LENGUAJE MUSICAL P.M.A.E.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700615-I.E.S. JUAN SEBASTIÁN ELCANO,00590001-FILOSOFIA P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700615-I.E.S. JUAN SEBASTIÁN ELCANO,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,7,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700615-I.E.S. JUAN SEBASTIÁN ELCANO,00590005-GEOGRAFIA E HISTORIA P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700615-I.E.S. JUAN SEBASTIÁN ELCANO,00590006-MATEMATICAS P.E.S.,5,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700615-I.E.S. JUAN SEBASTIÁN ELCANO,00590007-FISICA Y QUIMICA P.E.S.,3,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700615-I.E.S. JUAN SEBASTIÁN ELCANO,00590008-BIOLOGIA Y GEOLOGIA P.E.S.,3,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700615-I.E.S. JUAN SEBASTIÁN ELCANO,00590009-DIBUJO P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700615-I.E.S. JUAN SEBASTIÁN ELCANO,00590010-FRANCES P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700615-I.E.S. JUAN SEBASTIÁN ELCANO,00590011-INGLES P.E.S.,6,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700615-I.E.S. JUAN SEBASTIÁN ELCANO,00590016-MUSICA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700615-I.E.S. JUAN SEBASTIÁN ELCANO,00590018-ORIENTACIÓN EDUCATIVA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700615-I.E.S. JUAN SEBASTIÁN ELCANO,00590061-ECONOMIA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700615-I.E.S. JUAN SEBASTIÁN ELCANO,00590103-ASESORIA Y PROC. IMAGEN PERSONAL P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700615-I.E.S. JUAN SEBASTIÁN ELCANO,00590105-FORMACION Y ORIENTACION LABORAL P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700615-I.E.S. JUAN SEBASTIÁN ELCANO,00590107-INFORMATICA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700615-I.E.S. JUAN SEBASTIÁN ELCANO,00590803-CULTURA CLASICA P.E.S.,1,
PROFESORES TEC. DE FORMACION PROFESIONAL,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700615-I.E.S. JUAN SEBASTIÁN ELCANO,00591203-ESTETICA P.T.F.P.,2,
PROFESORES TEC. DE FORMACION PROFESIONAL,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700615-I.E.S. JUAN SEBASTIÁN ELCANO,00591218-PELUQUERIA P.T.F.P.,4,
MAESTROS,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700615-I.E.S. JUAN SEBASTIÁN ELCANO,00597023-MATEMÁTICAS,1,
MAESTROS,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700615-I.E.S. JUAN SEBASTIÁN ELCANO,00597060-PEDAGOGÍA TERAPÉUTICA ESO,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700615-I.E.S. JUAN SEBASTIÁN ELCANO,11590001-FILOSOFIA (INGLES) P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700615-I.E.S. JUAN SEBASTIÁN ELCANO,11590005-GEOGRAFIA E HISTORIA (INGLES) P.E.S.,3,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700615-I.E.S. JUAN SEBASTIÁN ELCANO,11590006-MATEMATICAS (INGLES) P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700615-I.E.S. JUAN SEBASTIÁN ELCANO,11590008-BIOLOGIA Y GEOLOGIA (INGLES) P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700615-I.E.S. JUAN SEBASTIÁN ELCANO,11590017-EDUCACION FISICA (INGLES) P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700615-I.E.S. JUAN SEBASTIÁN ELCANO,11590019-TECNOLOGIA (INGLES) P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700871-I.E.S. BOTÁNICO,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,6,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700871-I.E.S. BOTÁNICO,00590005-GEOGRAFIA E HISTORIA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700871-I.E.S. BOTÁNICO,00590006-MATEMATICAS P.E.S.,3,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700871-I.E.S. BOTÁNICO,00590007-FISICA Y QUIMICA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700871-I.E.S. BOTÁNICO,00590008-BIOLOGIA Y GEOLOGIA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700871-I.E.S. BOTÁNICO,00590009-DIBUJO P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700871-I.E.S. BOTÁNICO,00590010-FRANCES P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700871-I.E.S. BOTÁNICO,00590011-INGLES P.E.S.,4,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700871-I.E.S. BOTÁNICO,00590016-MUSICA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700871-I.E.S. BOTÁNICO,00590018-ORIENTACIÓN EDUCATIVA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700871-I.E.S. BOTÁNICO,00590019-TECNOLOGIA P.E.S.,1,
MAESTROS,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700871-I.E.S. BOTÁNICO,00597060-PEDAGOGÍA TERAPÉUTICA ESO,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700871-I.E.S. BOTÁNICO,11590005-GEOGRAFIA E HISTORIA (INGLES) P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700871-I.E.S. BOTÁNICO,11590006-MATEMATICAS (INGLES) P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700871-I.E.S. BOTÁNICO,11590008-BIOLOGIA Y GEOLOGIA (INGLES) P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11700871-I.E.S. BOTÁNICO,11590017-EDUCACION FISICA (INGLES) P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11701188-I.E.S. SAN LUCAS,00590001-FILOSOFIA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11701188-I.E.S. SAN LUCAS,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,6,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11701188-I.E.S. SAN LUCAS,00590005-GEOGRAFIA E HISTORIA P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11701188-I.E.S. SAN LUCAS,00590006-MATEMATICAS P.E.S.,6,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11701188-I.E.S. SAN LUCAS,00590008-BIOLOGIA Y GEOLOGIA P.E.S.,3,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11701188-I.E.S. SAN LUCAS,00590009-DIBUJO P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11701188-I.E.S. SAN LUCAS,00590010-FRANCES P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11701188-I.E.S. SAN LUCAS,00590011-INGLES P.E.S.,6,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11701188-I.E.S. SAN LUCAS,00590018-ORIENTACIÓN EDUCATIVA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11701188-I.E.S. SAN LUCAS,00590019-TECNOLOGIA P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11701188-I.E.S. SAN LUCAS,00590061-ECONOMIA P.E.S.,1,
MAESTROS,CÁDIZ,SANLÚCAR DE BARRAMEDA,11701188-I.E.S. SAN LUCAS,00597060-PEDAGOGÍA TERAPÉUTICA ESO,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11701188-I.E.S. SAN LUCAS,11590005-GEOGRAFIA E HISTORIA (INGLES) P.E.S.,3,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11701188-I.E.S. SAN LUCAS,11590007-FISICA Y QUIMICA (INGLES) P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11701188-I.E.S. SAN LUCAS,11590016-MUSICA (INGLES) P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SANLÚCAR DE BARRAMEDA,11701188-I.E.S. SAN LUCAS,11590017-EDUCACION FISICA (INGLES) P.E.S.,3,
MAESTROS,CÁDIZ,SETENIL DE LAS BODEGAS,11005780-C.E.I.P. VIRGEN DEL CARMEN,00597031-EDUCACIÓN INFANTIL,3,
MAESTROS,CÁDIZ,SETENIL DE LAS BODEGAS,11005780-C.E.I.P. VIRGEN DEL CARMEN,00597032-LENGUA EXTRANJERA-INGLÉS,1,
MAESTROS,CÁDIZ,SETENIL DE LAS BODEGAS,11005780-C.E.I.P. VIRGEN DEL CARMEN,00597034-EDUCACIÓN FÍSICA,1,
MAESTROS,CÁDIZ,SETENIL DE LAS BODEGAS,11005780-C.E.I.P. VIRGEN DEL CARMEN,00597035-MÚSICA,1,
MAESTROS,CÁDIZ,SETENIL DE LAS BODEGAS,11005780-C.E.I.P. VIRGEN DEL CARMEN,00597036-PEDAGOGÍA TERAPÉUTICA,1,
MAESTROS,CÁDIZ,SETENIL DE LAS BODEGAS,11005780-C.E.I.P. VIRGEN DEL CARMEN,00597037-AUDICIÓN Y LENGUAJE,1,
MAESTROS,CÁDIZ,SETENIL DE LAS BODEGAS,11005780-C.E.I.P. VIRGEN DEL CARMEN,00597038-EDUCACIÓN PRIMARIA,2,
MAESTROS,CÁDIZ,SETENIL DE LAS BODEGAS,11005780-C.E.I.P. VIRGEN DEL CARMEN,11597038-EDUCACIÓN PRIMARIA - BILINGÜE INGLÉS,2,
MAESTROS,CÁDIZ,SETENIL DE LAS BODEGAS,11500043-S.E.P. LA VILLA,00597038-EDUCACIÓN PRIMARIA,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SETENIL DE LAS BODEGAS,11701051-I.E.S. VILLA DE SETENIL,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,3,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SETENIL DE LAS BODEGAS,11701051-I.E.S. VILLA DE SETENIL,00590005-GEOGRAFIA E HISTORIA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SETENIL DE LAS BODEGAS,11701051-I.E.S. VILLA DE SETENIL,00590006-MATEMATICAS P.E.S.,3,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SETENIL DE LAS BODEGAS,11701051-I.E.S. VILLA DE SETENIL,00590010-FRANCES P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SETENIL DE LAS BODEGAS,11701051-I.E.S. VILLA DE SETENIL,00590011-INGLES P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SETENIL DE LAS BODEGAS,11701051-I.E.S. VILLA DE SETENIL,00590017-EDUCACION FISICA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SETENIL DE LAS BODEGAS,11701051-I.E.S. VILLA DE SETENIL,00590018-ORIENTACIÓN EDUCATIVA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SETENIL DE LAS BODEGAS,11701051-I.E.S. VILLA DE SETENIL,00590019-TECNOLOGIA P.E.S.,1,
MAESTROS,CÁDIZ,SETENIL DE LAS BODEGAS,11701051-I.E.S. VILLA DE SETENIL,00597060-PEDAGOGÍA TERAPÉUTICA ESO,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SETENIL DE LAS BODEGAS,11701051-I.E.S. VILLA DE SETENIL,11590007-FISICA Y QUIMICA (INGLES) P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SETENIL DE LAS BODEGAS,11701051-I.E.S. VILLA DE SETENIL,11590008-BIOLOGIA Y GEOLOGIA (INGLES) P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SETENIL DE LAS BODEGAS,11701051-I.E.S. VILLA DE SETENIL,11590009-DIBUJO (INGLES) P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SETENIL DE LAS BODEGAS,11701051-I.E.S. VILLA DE SETENIL,11590016-MUSICA (INGLES) P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,SETENIL DE LAS BODEGAS,11701051-I.E.S. VILLA DE SETENIL,11590017-EDUCACION FISICA (INGLES) P.E.S.,1,
MAESTROS,CÁDIZ,TAHIVILLA,11603154-C.P.R. CAMPIÑA DE TARIFA,00597APO-APOYO COMPENSACION,1,
MAESTROS,CÁDIZ,TAHIVILLA,11603154-C.P.R. CAMPIÑA DE TARIFA,00597031-EDUCACIÓN INFANTIL,3,
MAESTROS,CÁDIZ,TAHIVILLA,11603154-C.P.R. CAMPIÑA DE TARIFA,00597032-LENGUA EXTRANJERA-INGLÉS,1,
MAESTROS,CÁDIZ,TAHIVILLA,11603154-C.P.R. CAMPIÑA DE TARIFA,00597034-EDUCACIÓN FÍSICA,1,
MAESTROS,CÁDIZ,TAHIVILLA,11603154-C.P.R. CAMPIÑA DE TARIFA,00597035-MÚSICA,1,
MAESTROS,CÁDIZ,TAHIVILLA,11603154-C.P.R. CAMPIÑA DE TARIFA,00597038-EDUCACIÓN PRIMARIA,2,
MAESTROS,CÁDIZ,TAHIVILLA,11603154-C.P.R. CAMPIÑA DE TARIFA,11597038-EDUCACIÓN PRIMARIA - BILINGÜE INGLÉS,2,
MAESTROS,CÁDIZ,TARAGUILLA,11005779-C.E.I.P. MARÍA REBOLOSO,00597031-EDUCACIÓN INFANTIL,3,
MAESTROS,CÁDIZ,TARAGUILLA,11005779-C.E.I.P. MARÍA REBOLOSO,00597032-LENGUA EXTRANJERA-INGLÉS,1,
MAESTROS,CÁDIZ,TARAGUILLA,11005779-C.E.I.P. MARÍA REBOLOSO,00597034-EDUCACIÓN FÍSICA,1,
MAESTROS,CÁDIZ,TARAGUILLA,11005779-C.E.I.P. MARÍA REBOLOSO,00597035-MÚSICA,1,
MAESTROS,CÁDIZ,TARAGUILLA,11005779-C.E.I.P. MARÍA REBOLOSO,00597036-PEDAGOGÍA TERAPÉUTICA,1,
MAESTROS,CÁDIZ,TARAGUILLA,11005779-C.E.I.P. MARÍA REBOLOSO,00597038-EDUCACIÓN PRIMARIA,4,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,TARAGUILLA,11701061-I.E.S. MAR DEL SUR,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,4,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,TARAGUILLA,11701061-I.E.S. MAR DEL SUR,00590005-GEOGRAFIA E HISTORIA P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,TARAGUILLA,11701061-I.E.S. MAR DEL SUR,00590006-MATEMATICAS P.E.S.,4,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,TARAGUILLA,11701061-I.E.S. MAR DEL SUR,00590007-FISICA Y QUIMICA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,TARAGUILLA,11701061-I.E.S. MAR DEL SUR,00590008-BIOLOGIA Y GEOLOGIA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,TARAGUILLA,11701061-I.E.S. MAR DEL SUR,00590009-DIBUJO P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,TARAGUILLA,11701061-I.E.S. MAR DEL SUR,00590010-FRANCES P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,TARAGUILLA,11701061-I.E.S. MAR DEL SUR,00590011-INGLES P.E.S.,3,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,TARAGUILLA,11701061-I.E.S. MAR DEL SUR,00590016-MUSICA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,TARAGUILLA,11701061-I.E.S. MAR DEL SUR,00590017-EDUCACION FISICA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,TARAGUILLA,11701061-I.E.S. MAR DEL SUR,00590018-ORIENTACIÓN EDUCATIVA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,TARAGUILLA,11701061-I.E.S. MAR DEL SUR,00590019-TECNOLOGIA P.E.S.,2,
MAESTROS,CÁDIZ,TARAGUILLA,11701061-I.E.S. MAR DEL SUR,00597060-PEDAGOGÍA TERAPÉUTICA ESO,1,
MAESTROS,CÁDIZ,TARAGUILLA,11701061-I.E.S. MAR DEL SUR,00597061-AUDICIÓN Y LENGUAJE ESO,1,
MAESTROS,CÁDIZ,TARIFA,11005962-C.E.I.P. GUZMÁN EL BUENO,00597APO-APOYO COMPENSACION,1,
MAESTROS,CÁDIZ,TARIFA,11005962-C.E.I.P. GUZMÁN EL BUENO,00597031-EDUCACIÓN INFANTIL,7,
MAESTROS,CÁDIZ,TARIFA,11005962-C.E.I.P. GUZMÁN EL BUENO,00597032-LENGUA EXTRANJERA-INGLÉS,2,
MAESTROS,CÁDIZ,TARIFA,11005962-C.E.I.P. GUZMÁN EL BUENO,00597033-LENGUA EXTRANJERA-FRANCÉS,1,
MAESTROS,CÁDIZ,TARIFA,11005962-C.E.I.P. GUZMÁN EL BUENO,00597034-EDUCACIÓN FÍSICA,1,
MAESTROS,CÁDIZ,TARIFA,11005962-C.E.I.P. GUZMÁN EL BUENO,00597036-PEDAGOGÍA TERAPÉUTICA,1,
MAESTROS,CÁDIZ,TARIFA,11005962-C.E.I.P. GUZMÁN EL BUENO,00597037-AUDICIÓN Y LENGUAJE,1,
MAESTROS,CÁDIZ,TARIFA,11005962-C.E.I.P. GUZMÁN EL BUENO,00597038-EDUCACIÓN PRIMARIA,5,
MAESTROS,CÁDIZ,TARIFA,11005962-C.E.I.P. GUZMÁN EL BUENO,11597034-EDUC. FISICA (PRIMARIA)- BILINGÜE INGLÉS,1,
MAESTROS,CÁDIZ,TARIFA,11005962-C.E.I.P. GUZMÁN EL BUENO,11597035-MÚSICA (PRIMARIA) - BILINGÜE INGLÉS,1,
MAESTROS,CÁDIZ,TARIFA,11005962-C.E.I.P. GUZMÁN EL BUENO,11597038-EDUCACIÓN PRIMARIA - BILINGÜE INGLÉS,4,
MAESTROS,CÁDIZ,TARIFA,11007107-C.E.I.P. VIRGEN DEL SOL,00597031-EDUCACIÓN INFANTIL,6,
MAESTROS,CÁDIZ,TARIFA,11007107-C.E.I.P. VIRGEN DEL SOL,00597032-LENGUA EXTRANJERA-INGLÉS,2,
MAESTROS,CÁDIZ,TARIFA,11007107-C.E.I.P. VIRGEN DEL SOL,00597033-LENGUA EXTRANJERA-FRANCÉS,1,
MAESTROS,CÁDIZ,TARIFA,11007107-C.E.I.P. VIRGEN DEL SOL,00597034-EDUCACIÓN FÍSICA,1,
MAESTROS,CÁDIZ,TARIFA,11007107-C.E.I.P. VIRGEN DEL SOL,00597035-MÚSICA,1,
MAESTROS,CÁDIZ,TARIFA,11007107-C.E.I.P. VIRGEN DEL SOL,00597036-PEDAGOGÍA TERAPÉUTICA,2,
MAESTROS,CÁDIZ,TARIFA,11007107-C.E.I.P. VIRGEN DEL SOL,00597037-AUDICIÓN Y LENGUAJE,1,
MAESTROS,CÁDIZ,TARIFA,11007107-C.E.I.P. VIRGEN DEL SOL,00597038-EDUCACIÓN PRIMARIA,6,
MAESTROS,CÁDIZ,TARIFA,11007120-C.E.I.P. NTRA. SRA. DE LA LUZ,00597031-EDUCACIÓN INFANTIL,7,
MAESTROS,CÁDIZ,TARIFA,11007120-C.E.I.P. NTRA. SRA. DE LA LUZ,00597032-LENGUA EXTRANJERA-INGLÉS,2,
MAESTROS,CÁDIZ,TARIFA,11007120-C.E.I.P. NTRA. SRA. DE LA LUZ,00597033-LENGUA EXTRANJERA-FRANCÉS,1,
MAESTROS,CÁDIZ,TARIFA,11007120-C.E.I.P. NTRA. SRA. DE LA LUZ,00597034-EDUCACIÓN FÍSICA,2,
MAESTROS,CÁDIZ,TARIFA,11007120-C.E.I.P. NTRA. SRA. DE LA LUZ,00597035-MÚSICA,1,
MAESTROS,CÁDIZ,TARIFA,11007120-C.E.I.P. NTRA. SRA. DE LA LUZ,00597036-PEDAGOGÍA TERAPÉUTICA,1,
MAESTROS,CÁDIZ,TARIFA,11007120-C.E.I.P. NTRA. SRA. DE LA LUZ,00597038-EDUCACIÓN PRIMARIA,8,
MAESTROS,CÁDIZ,TARIFA,11500572-S.E.P. TARIFA,00597032-LENGUA EXTRANJERA-INGLÉS,1,
MAESTROS,CÁDIZ,TARIFA,11500572-S.E.P. TARIFA,00597038-EDUCACIÓN PRIMARIA,4,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,TARIFA,11700585-I.E.S. ALMADRABA,00590001-FILOSOFIA P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,TARIFA,11700585-I.E.S. ALMADRABA,00590002-GRIEGO P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,TARIFA,11700585-I.E.S. ALMADRABA,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,5,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,TARIFA,11700585-I.E.S. ALMADRABA,00590005-GEOGRAFIA E HISTORIA P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,TARIFA,11700585-I.E.S. ALMADRABA,00590006-MATEMATICAS P.E.S.,6,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,TARIFA,11700585-I.E.S. ALMADRABA,00590007-FISICA Y QUIMICA P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,TARIFA,11700585-I.E.S. ALMADRABA,00590008-BIOLOGIA Y GEOLOGIA P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,TARIFA,11700585-I.E.S. ALMADRABA,00590009-DIBUJO P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,CÁDIZ,TARIFA,11700585-I.E.S. ALMADRABA,00590010-FRANCES P.E.S.,2,
